# Downloaded using SRA Run Selector (https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP041736&go=go)
AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	Library_Name	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	age	biomaterial_provider	cell_line	disease	disease_stage	population	sex	tissue	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study
180	SAMN02732078	contigs sra	SRX534608	GW16_18	2016-12-06	37	21	SRR1275353	SRS603325	GW16_18	gestational Week 16	ScienCell				GW16 single cell of 18		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
179	SAMN02732079	contigs sra	SRX534609	GW16_19	2016-12-06	50	28	SRR1275355	SRS603326	GW16_19	gestational Week 16	ScienCell				GW16 single cell of 19		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
197	SAMN02732062	contigs sra	SRX534610	GW16_2	2016-12-06	63	35	SRR1275357	SRS603327	GW16_2	gestational Week 16	ScienCell				GW16 single cell of 2		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
181	SAMN02732080	contigs sra	SRX534611	GW16_20	2016-12-06	36	20	SRR1275359	SRS603328	GW16_20	gestational Week 16	ScienCell				GW16 single cell of 20		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732081	sra	SRX534612	GW16_21	2016-12-06	1884	1340	SRR1275360	SRS603329	GW16_21	gestational Week 16	ScienCell				GW16 single cell of 21		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
197	SAMN02732063	contigs sra	SRX534618	GW16_3	2016-12-06	78	44	SRR1275242	SRS603335	GW16_3	gestational Week 16	ScienCell				GW16 single cell of 3		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
197	SAMN02732064	contigs sra	SRX534619	GW16_4	2016-12-06	60	34	SRR1275244	SRS603336	GW16_4	gestational Week 16	ScienCell				GW16 single cell of 4		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
196	SAMN02732065	contigs sra	SRX534620	GW16_5	2016-12-06	70	39	SRR1275246	SRS603337	GW16_5	gestational Week 16	ScienCell				GW16 single cell of 5		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
197	SAMN02732066	contigs sra	SRX534621	GW16_6	2016-12-06	37	21	SRR1275248	SRS603338	GW16_6	gestational Week 16	ScienCell				GW16 single cell of 6		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732067	sra	SRX534622	GW16_7	2016-12-06	1413	1036	SRR1275249	SRS603339	GW16_7	gestational Week 16	ScienCell				GW16 single cell of 7		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
196	SAMN02732067	contigs sra	SRX534622	GW16_7	2016-12-06	50	28	SRR1275250	SRS603339	GW16_7	gestational Week 16	ScienCell				GW16 single cell of 7		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
196	SAMN02732068	contigs sra	SRX534623	GW16_8	2016-12-06	55	31	SRR1275252	SRS603340	GW16_8	gestational Week 16	ScienCell				GW16 single cell of 8		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732038	sra	SRX534625	GW21_1	2016-12-06	2554	1882	SRR1275255	SRS603342	GW21_1	gestational Week 21	ScienCell	Primary human neurons (ScienCell? Cat No. 1520, lot No. 9298)			GW21 single cell of 1		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
196	SAMN02732038	contigs sra	SRX534625	GW21_1	2016-12-06	80	45	SRR1275256	SRS603342	GW21_1	gestational Week 21	ScienCell	Primary human neurons (ScienCell? Cat No. 1520, lot No. 9298)			GW21 single cell of 1		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
197	SAMN02732040	contigs sra	SRX534627	GW21_3	2016-12-06	55	31	SRR1275260	SRS603344	GW21_3	gestational Week 21	ScienCell	Primary human neurons (ScienCell? Cat No. 1520, lot No. 9298)			GW21 single cell of 3		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732041	sra	SRX534628	GW21_4	2016-12-06	2339	1723	SRR1275261	SRS603345	GW21_4	gestational Week 21	ScienCell	Primary human neurons (ScienCell? Cat No. 1520, lot No. 9298)			GW21 single cell of 4		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
197	SAMN02732042	contigs sra	SRX534629	GW21_5	2016-12-06	73	42	SRR1275264	SRS603347	GW21_5	gestational Week 21	ScienCell	Primary human neurons (ScienCell? Cat No. 1520, lot No. 9298)			GW21 single cell of 5		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732043	contigs sra	SRX534630	GW21_6	2016-12-06	224	166	SRR1275265	SRS603346	GW21_6	gestational Week 21	ScienCell	Primary human neurons (ScienCell? Cat No. 1520, lot No. 9298)			GW21 single cell of 6		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732044	sra	SRX534631	GW21_7	2016-12-06	2149	1583	SRR1275267	SRS603348	GW21_7	gestational Week 21	ScienCell	Primary human neurons (ScienCell? Cat No. 1520, lot No. 9298)			GW21 single cell of 7		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
197	SAMN02732044	contigs sra	SRX534631	GW21_7	2016-12-06	76	42	SRR1275268	SRS603348	GW21_7	gestational Week 21	ScienCell	Primary human neurons (ScienCell? Cat No. 1520, lot No. 9298)			GW21 single cell of 7		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732045	sra	SRX534632	GW21_8	2016-12-06	1920	1404	SRR1275269	SRS603349	GW21_8	gestational Week 21	ScienCell	Primary human neurons (ScienCell? Cat No. 1520, lot No. 9298)			GW21 single cell of 8		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732022	sra	SRX534633	GW21+3_1	2016-12-06	1093	776	SRR1275271	SRS603350	GW21+3_1	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 1		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
183	SAMN02732022	contigs sra	SRX534633	GW21+3_1	2016-12-06	24	14	SRR1275272	SRS603350	GW21+3_1	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 1		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
180	SAMN02732031	contigs sra	SRX534634	GW21+3_10	2016-12-06	35	20	SRR1275274	SRS603351	GW21+3_10	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 10		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
183	SAMN02732032	contigs sra	SRX534635	GW21+3_11	2016-12-06	18	10	SRR1275276	SRS603352	GW21+3_11	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 11		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
180	SAMN02732033	contigs sra	SRX534636	GW21+3_12	2016-12-06	23	13	SRR1275278	SRS603353	GW21+3_12	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 12		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
184	SAMN02732034	contigs sra	SRX534637	GW21+3_13	2016-12-06	32	18	SRR1275280	SRS603354	GW21+3_13	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 13		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732036	sra	SRX534639	GW21+3_15	2016-12-06	1077	762	SRR1275283	SRS603356	GW21+3_15	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 15		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
182	SAMN02732037	contigs sra	SRX534640	GW21+3_16	2016-12-06	21	12	SRR1275286	SRS603357	GW21+3_16	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 16		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
183	SAMN02732023	contigs sra	SRX534641	GW21+3_2	2016-12-06	29	17	SRR1275288	SRS603358	GW21+3_2	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 2		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
183	SAMN02732025	contigs sra	SRX534643	GW21+3_4	2016-12-06	24	13	SRR1275292	SRS603360	GW21+3_4	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 4		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
185	SAMN02732026	contigs sra	SRX534644	GW21+3_5	2016-12-06	32	19	SRR1275294	SRS603361	GW21+3_5	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 5		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
183	SAMN02732027	contigs sra	SRX534645	GW21+3_6	2016-12-06	33	19	SRR1275296	SRS603362	GW21+3_6	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 6		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
183	SAMN02732028	contigs sra	SRX534646	GW21+3_7	2016-12-06	39	22	SRR1275298	SRS603363	GW21+3_7	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 7		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
180	SAMN02732029	contigs sra	SRX534647	GW21+3_8	2016-12-06	34	20	SRR1275300	SRS603364	GW21+3_8	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 8		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
183	SAMN02732030	contigs sra	SRX534648	GW21+3_9	2016-12-06	39	22	SRR1275302	SRS603365	GW21+3_9	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 9		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731904	sra	SRX534649	HL60_1	2014-05-08	3	2	SRR1275304	SRS603366	HL60_1	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 1	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731913	sra	SRX534650	HL60_10	2014-05-08	3	2	SRR1275306	SRS603367	HL60_10	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 10	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731914	contigs sra	SRX534651	HL60_11	2016-12-06	550	354	SRR1275307	SRS603368	HL60_11	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 11	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731915	contigs sra	SRX534652	HL60_12	2016-12-06	547	351	SRR1275309	SRS603370	HL60_12	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 12	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731915	sra	SRX534652	HL60_12	2016-12-06	5	3	SRR1275310	SRS603370	HL60_12	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 12	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731916	sra	SRX534653	HL60_13	2016-12-06	7	5	SRR1275312	SRS603369	HL60_13	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 13	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731917	sra	SRX534654	HL60_14	2016-12-06	5	3	SRR1275314	SRS603371	HL60_14	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 14	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731918	contigs sra	SRX534655	HL60_15	2016-12-06	493	316	SRR1275315	SRS603372	HL60_15	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 15	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731918	sra	SRX534655	HL60_15	2016-12-06	5	3	SRR1275316	SRS603372	HL60_15	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 15	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731919	sra	SRX534656	HL60_16	2016-12-06	2	1	SRR1275318	SRS603373	HL60_16	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 16	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731921	contigs sra	SRX534658	HL60_18	2016-12-06	628	405	SRR1275321	SRS603375	HL60_18	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 18	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731922	contigs sra	SRX534659	HL60_19	2016-12-06	489	319	SRR1275179	SRS603376	HL60_19	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 19	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731905	contigs sra	SRX534660	HL60_2	2016-12-06	524	347	SRR1275181	SRS603377	HL60_2	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 2	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731923	contigs sra	SRX534661	HL60_20	2016-12-06	363	234	SRR1275183	SRS603378	HL60_20	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 20	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731923	sra	SRX534661	HL60_20	2016-12-06	3	2	SRR1275184	SRS603378	HL60_20	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 20	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731924	sra	SRX534662	HL60_21	2016-12-06	3	2	SRR1275186	SRS603379	HL60_21	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 21	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731925	sra	SRX534663	HL60_22	2016-12-06	3	2	SRR1275188	SRS603380	HL60_22	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 22	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731926	sra	SRX534664	HL60_23	2016-12-06	4	2	SRR1275190	SRS603381	HL60_23	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 23	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731927	sra	SRX534665	HL60_24	2016-12-06	4	2	SRR1275192	SRS603382	HL60_24	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 24	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731928	contigs sra	SRX534666	HL60_25	2016-12-06	634	410	SRR1275193	SRS603383	HL60_25	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 25	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731929	sra	SRX534667	HL60_26	2016-12-06	3	2	SRR1275196	SRS603384	HL60_26	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 26	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731930	sra	SRX534668	HL60_27	2016-12-06	4	2	SRR1275198	SRS603385	HL60_27	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 27	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731931	contigs sra	SRX534669	HL60_28	2016-12-06	330	221	SRR1275199	SRS603386	HL60_28	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 28	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731932	contigs sra	SRX534670	HL60_29	2016-12-06	409	267	SRR1275201	SRS603390	HL60_29	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 29	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731932	sra	SRX534670	HL60_29	2014-05-08	4	2	SRR1275202	SRS603390	HL60_29	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 29	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
